ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8671878,HV346867,06/22/2012 12:45:00 AM,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,True,False,634,6.0,21.0,49.0,18,1177762.0,1841949.0,2012,02/04/2016 06:33:39 AM,41.721627204,-87.62448517700001,"(41.721627204, -87.624485177)"
8866971,HV540507,10/02/2012 11:15:00 AM,058XX W HIGGINS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,1622,16.0,45.0,11.0,26,1136405.0,1932882.0,2012,02/10/2018 03:50:01 PM,41.97199571,-87.773800798,"(41.97199571, -87.773800798)"
3999026,HL351324,05/12/2005 09:15:00 AM,013XX N SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2535,25.0,27.0,23.0,14,1150140.0,1908484.0,2005,02/10/2018 03:50:01 PM,41.904788321999995,-87.72393232200001,"(41.904788322, -87.723932322)"
2674382,HJ284199,04/06/2003 06:33:02 PM,050XX W CONCORD PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2533,25.0,37.0,25.0,18,1142545.0,1910501.0,2003,02/10/2018 03:50:01 PM,41.910467863,-87.75178108899999,"(41.910467863, -87.751781089)"
6344080,HP429798,07/02/2008 06:00:00 PM,017XX N AUSTIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,2513,25.0,29.0,25.0,04A,1136141.0,1910854.0,2008,02/28/2018 03:56:25 PM,41.911553276999996,-87.775298894,"(41.911553277, -87.775298894)"
5981924,HN776805,12/25/2007 04:30:00 AM,053XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,2013,20.0,48.0,77.0,08B,1167346.0,1935682.0,2007,02/10/2018 03:50:01 PM,41.979068092,-87.65994484,"(41.979068092, -87.65994484)"
11833049,JC438774,09/18/2019 03:30:00 PM,058XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,2022,20.0,48.0,77.0,08B,1168189.0,1938933.0,2019,09/25/2019 03:53:23 PM,41.987970689,-87.65675023,"(41.987970689, -87.65675023)"
5962982,HN756658,12/12/2007 09:00:00 AM,080XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,835,8.0,18.0,70.0,06,1157108.0,1851225.0,2007,02/28/2018 03:56:25 PM,41.747523881,-87.69988745799999,"(41.747523881, -87.699887458)"
8177377,HT412337,07/23/2011 08:40:00 PM,054XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,932,9.0,16.0,61.0,18,1166605.0,1868430.0,2011,02/10/2018 03:50:01 PM,41.794539528,-87.6645973,"(41.794539528, -87.6645973)"
1596562,G365364,06/23/2001 09:06:57 AM,018XX S KARLOV AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1012,10.0,,,14,1149313.0,1890728.0,2001,08/17/2015 03:03:40 PM,41.856079955,-87.727430635,"(41.856079955, -87.727430635)"
3656896,HK755653,11/15/2004 12:00:00 PM,045XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,STREET,False,False,222,2.0,3.0,38.0,08A,1179615.0,1875184.0,2004,02/28/2018 03:56:25 PM,41.81278547,-87.61668373399999,"(41.81278547, -87.616683734)"
11856773,JC467832,10/10/2019 06:42:00 PM,067XX N BOSWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,2432,24.0,49.0,1.0,08B,1164715.0,1944947.0,2019,10/17/2019 04:11:50 PM,42.004547856,-87.669356294,"(42.004547856, -87.669356294)"
3051176,HJ760737,11/12/2003 08:00:00 PM,008XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1812,18.0,43.0,7.0,14,1170071.0,1916155.0,2003,02/28/2018 03:56:25 PM,41.925426085,-87.650495707,"(41.925426085, -87.650495707)"
2777152,HJ417102,06/09/2003 08:55:00 AM,020XX N ORCHARD ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,1812,18.0,43.0,7.0,15,1171278.0,1913694.0,2003,02/28/2018 03:56:25 PM,41.918646521999996,-87.64613311,"(41.918646522, -87.64613311)"
6286545,HP366563,05/31/2008 02:45:00 AM,072XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,831,8.0,18.0,66.0,14,1159628.0,1856499.0,2008,02/28/2018 03:56:25 PM,41.761945263,-87.690508963,"(41.761945263, -87.690508963)"
10778274,HZ544552,12/08/2016 01:48:00 PM,004XX N SPRINGFIELD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,OTHER,False,False,1122,11.0,27.0,23.0,04B,1150308.0,1902753.0,2016,02/10/2018 03:50:01 PM,41.889058596999995,-87.72346484799999,"(41.889058597, -87.723464848)"
4493392,HL796779,12/17/2005 11:00:00 PM,094XX S DAMEN AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2221,22.0,19.0,72.0,06,1164565.0,1842095.0,2005,02/28/2018 03:56:25 PM,41.722315873,-87.672819411,"(41.722315873, -87.672819411)"
7363364,HS165977,02/15/2010 10:00:00 AM,018XX N NARRAGANSETT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2513,25.0,29.0,25.0,05,1133457.0,1911557.0,2010,02/10/2018 03:50:01 PM,41.913529890999996,-87.78514273200001,"(41.913529891, -87.785142732)"
6840574,HR246085,04/01/2009 12:30:00 PM,025XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,913,9.0,12.0,58.0,08B,1160190.0,1879389.0,2009,02/28/2018 03:56:25 PM,41.824746925999996,-87.687819209,"(41.824746926, -87.687819209)"
10861158,JA167181,02/25/2017 07:35:00 PM,052XX W DIVISION ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,2532,25.0,37.0,25.0,18,1140981.0,1907488.0,2017,02/10/2018 03:50:01 PM,41.902228801999996,-87.757601001,"(41.902228802, -87.757601001)"
10053324,HY242278,03/19/2015 10:00:00 AM,046XX S KEDZIE AVE,0810,THEFT,OVER $500,OTHER,False,False,821,8.0,14.0,58.0,06,1155814.0,1873754.0,2015,02/10/2018 03:50:01 PM,41.809372853,-87.70402496700001,"(41.809372853, -87.704024967)"
11295723,JB237852,04/25/2018 06:00:00 PM,019XX W CHICAGO AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,False,False,1221,12.0,1.0,24.0,03,1163401.0,1905357.0,2018,05/04/2018 03:51:04 PM,41.895938756999996,-87.675308801,"(41.895938757, -87.675308801)"
5024167,HM633552,09/29/2006 05:00:00 PM,082XX S WOLCOTT AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,614,6.0,18.0,71.0,06,1165119.0,1850059.0,2006,02/28/2018 03:56:25 PM,41.74415862,-87.670565549,"(41.74415862, -87.670565549)"
10219564,HY406569,09/01/2015 07:00:00 PM,080XX S VERNON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,631,6.0,6.0,44.0,18,1180636.0,1851895.0,2015,02/10/2018 03:50:01 PM,41.748854786,-87.613653676,"(41.748854786, -87.613653676)"
2163588,HH411574,06/01/2002 01:30:00 PM,018XX N FAIRFIELD AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1421,14.0,1.0,22.0,08B,1157746.0,1912146.0,2002,02/10/2018 03:50:01 PM,41.914685477,-87.69589315799999,"(41.914685477, -87.695893158)"
1380094,G087957,02/09/2001 11:30:00 AM,103XX S MICHIGAN AV,0810,THEFT,OVER $500,STREET,False,False,512,5.0,,,06,1178931.0,1836694.0,2001,08/17/2015 03:03:40 PM,41.707180296,-87.620362752,"(41.707180296, -87.620362752)"
3109703,HJ757578,11/13/2003 08:35:21 PM,002XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1532,15.0,28.0,25.0,18,1141672.0,1901087.0,2003,02/28/2018 03:56:25 PM,41.88465094,-87.75522124,"(41.88465094, -87.75522124)"
6064364,HP164261,02/07/2008 03:00:00 PM,048XX S HONORE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,931,9.0,20.0,61.0,26,1164832.0,1872664.0,2008,02/28/2018 03:56:25 PM,41.806195797,-87.67097922299999,"(41.806195797, -87.670979223)"
10002357,HY191500,03/14/2015 02:00:00 PM,087XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2223,22.0,21.0,71.0,06,1172839.0,1846855.0,2015,02/10/2018 03:50:01 PM,41.735199769,-87.64237294700001,"(41.735199769, -87.642372947)"
8761611,HV436530,08/18/2012 07:26:00 PM,007XX E 61ST ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,313,3.0,20.0,42.0,08B,1182383.0,1864732.0,2012,02/10/2018 03:50:01 PM,41.784040514000004,-87.60685478200001,"(41.784040514, -87.606854782)"
2495625,HH835053,12/12/2002 09:00:00 PM,037XX N KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1732,17.0,30.0,16.0,07,1148186.0,1924394.0,2002,02/28/2018 03:56:25 PM,41.948484685,-87.730699261,"(41.948484685, -87.730699261)"
3111492,HJ845736,12/29/2003 02:00:00 PM,024XX W CORTLAND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1434,14.0,1.0,22.0,26,1159763.0,1912549.0,2003,02/28/2018 03:56:25 PM,41.915749964,-87.688471834,"(41.915749964, -87.688471834)"
4727590,HM330258,05/04/2006 03:31:54 PM,031XX N NEENAH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2511,25.0,36.0,19.0,14,1132203.0,1920091.0,2006,02/28/2018 03:56:25 PM,41.936970116,-87.789550936,"(41.936970116, -87.789550936)"
1672989,G465402,08/06/2001 04:00:00 PM,079XX S CONSTANCE AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,414,4.0,,,26,1189761.0,1852759.0,2001,08/17/2015 03:03:40 PM,41.751011375,-87.580189046,"(41.751011375, -87.580189046)"
11147558,JA509591,11/13/2017 12:39:00 AM,028XX N TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1411,14.0,35.0,21.0,14,1154887.0,1918716.0,2017,02/10/2018 03:50:01 PM,41.932771913,-87.706220251,"(41.932771913, -87.706220251)"
2347826,HH646287,09/12/2002 10:00:00 PM,061XX N KEDVALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1711,17.0,39.0,12.0,26,1147578.0,1940492.0,2002,02/28/2018 03:56:25 PM,41.992670455,-87.73251919200001,"(41.992670455, -87.732519192)"
11455751,JB447774,09/23/2018 02:13:00 PM,039XX W MADISON ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,1122,11.0,28.0,26.0,18,1150088.0,1899721.0,2018,09/30/2018 03:57:53 PM,41.880742749,-87.72435179799999,"(41.880742749, -87.724351798)"
6240254,HP327901,05/09/2008 01:00:00 PM,025XX W ADDISON ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1913,19.0,47.0,5.0,06,1158854.0,1923830.0,2008,02/10/2018 03:50:01 PM,41.946724511,-87.691501175,"(41.946724511, -87.691501175)"
6531546,HP601479,09/30/2008 01:25:00 PM,003XX S STATE ST,0560,ASSAULT,SIMPLE,NEWSSTAND,False,False,123,1.0,2.0,32.0,08A,1176426.0,1898846.0,2008,02/28/2018 03:56:25 PM,41.877788135,-87.627667799,"(41.877788135, -87.627667799)"
2045236,HH261656,03/24/2002 03:45:00 AM,092XX S SOUTH CHICAGO,0810,THEFT,OVER $500,STREET,False,False,423,4.0,,,06,1197482.0,1844244.0,2002,02/10/2018 03:50:01 PM,41.727456606,-87.552179309,"(41.727456606, -87.552179309)"
3523745,HK599920,07/15/2004 10:00:00 AM,024XX W 47TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,SMALL RETAIL STORE,False,False,914,9.0,12.0,58.0,11,1160849.0,1873445.0,2004,02/10/2018 03:50:01 PM,41.808422262,-87.685565911,"(41.808422262, -87.685565911)"
4983534,HM594533,09/11/2006 11:30:00 AM,027XX W WILCOX ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,1125,11.0,2.0,27.0,04A,1158081.0,1899241.0,2006,02/28/2018 03:56:25 PM,41.879266195999996,-87.69501515299999,"(41.879266196, -87.695015153)"
10337583,HY528693,12/07/2015 08:20:00 PM,003XX W 42ND PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,925,9.0,3.0,37.0,08A,1174785.0,1876780.0,2015,02/10/2018 03:50:01 PM,41.817274206,-87.634352524,"(41.817274206, -87.634352524)"
2037306,HH251186,03/18/2002 11:31:23 PM,066XX S MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,321,3.0,,,14,1180715.0,1861128.0,2002,02/10/2018 03:50:01 PM,41.774189299,-87.613080911,"(41.774189299, -87.613080911)"
7926402,HT158473,02/12/2011 09:42:00 AM,011XX W LAWRENCE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,False,False,2312,19.0,46.0,3.0,03,1167822.0,1932033.0,2011,02/10/2018 03:50:01 PM,41.969044845999996,-87.658300072,"(41.969044846, -87.658300072)"
5087736,HM683605,10/26/2006 04:20:00 PM,004XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,624,6.0,6.0,44.0,26,1180700.0,1852730.0,2006,02/28/2018 03:56:25 PM,41.75114465,-87.613393556,"(41.75114465, -87.613393556)"
7007438,HR414340,07/03/2009 10:00:00 AM,043XX N GREENVIEW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1922,19.0,47.0,6.0,05,1165283.0,1929065.0,2009,02/04/2016 06:33:39 AM,41.960955051,-87.667720681,"(41.960955051, -87.667720681)"
8775212,HV449638,08/26/2012 09:00:00 PM,034XX N LAWNDALE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE PORCH/HALLWAY,False,False,1732,17.0,35.0,21.0,26,1151113.0,1922696.0,2012,02/10/2018 03:50:01 PM,41.943768266,-87.71998476799999,"(41.943768266, -87.719984768)"
1561301,G321958,06/04/2001 12:24:29 AM,081XX S SAGINAW AV,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,422,4.0,,,04B,1195209.0,1851741.0,2001,08/17/2015 03:03:40 PM,41.748085305,-87.56025879100001,"(41.748085305, -87.560258791)"
11311259,JB258404,05/10/2018 05:20:00 PM,051XX S PULASKI RD,0860,THEFT,RETAIL THEFT,OTHER,False,False,822,8.0,23.0,62.0,06,1150572.0,1870179.0,2018,05/17/2018 03:53:33 PM,41.799666254,-87.723344971,"(41.799666254, -87.723344971)"
6511977,HP543274,08/30/2008 09:19:00 AM,004XX E 61ST ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,False,313,3.0,20.0,42.0,18,1180436.0,1864670.0,2008,02/28/2018 03:56:25 PM,41.7839153,-87.613995049,"(41.7839153, -87.613995049)"
3481687,HK537671,06/02/2004 07:00:00 AM,074XX S LANGLEY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,False,False,323,3.0,6.0,69.0,06,1182180.0,1855881.0,2004,02/28/2018 03:56:25 PM,41.759757214000004,-87.60787277799999,"(41.759757214, -87.607872778)"
4382861,HL593676,09/05/2005 08:00:00 PM,039XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,1122,11.0,28.0,26.0,18,1150250.0,1899048.0,2005,02/28/2018 03:56:25 PM,41.878892807,-87.723774494,"(41.878892807, -87.723774494)"
7485583,HS288818,04/30/2010 12:00:00 AM,062XX N AVERS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1711,17.0,39.0,13.0,06,1149568.0,1941212.0,2010,02/10/2018 03:50:01 PM,41.994607631,-87.725180418,"(41.994607631, -87.725180418)"
9931089,HY120198,01/18/2015 10:16:00 PM,007XX W 60TH PL,0460,BATTERY,SIMPLE,RESIDENCE,False,True,711,7.0,16.0,68.0,08B,1172402.0,1864712.0,2015,02/10/2018 03:50:01 PM,41.784211214,-87.643449285,"(41.784211214, -87.643449285)"
5646042,HN453512,07/08/2007 12:55:00 PM,013XX N MAYFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2531,25.0,29.0,25.0,18,1136777.0,1908330.0,2007,02/28/2018 03:56:25 PM,41.904615737,-87.77302296200001,"(41.904615737, -87.773022962)"
8946500,HV618827,12/27/2012 10:30:00 PM,061XX S VERNON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,313,3.0,20.0,42.0,18,1180302.0,1864502.0,2012,02/10/2018 03:50:01 PM,41.783457367,-87.61449148700001,"(41.783457367, -87.614491487)"
5094544,HM514113,08/02/2006 12:40:00 AM,080XX S ASHLAND AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,611,6.0,21.0,71.0,18,1167072.0,1851400.0,2006,02/28/2018 03:56:25 PM,41.747797014,-87.66337128100001,"(41.747797014, -87.663371281)"
11188462,JA563935,12/26/2017 07:40:00 PM,050XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2033,20.0,48.0,3.0,06,1167958.0,1933798.0,2017,05/04/2018 03:51:04 PM,41.973885119,-87.657748827,"(41.973885119, -87.657748827)"
9877041,HX528097,12/02/2014 09:05:00 PM,008XX W 73RD ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,733,7.0,17.0,68.0,16,1172084.0,1856453.0,2014,02/04/2016 06:33:39 AM,41.761554534,-87.64485759899999,"(41.761554534, -87.644857599)"
4160656,HL418603,06/13/2005 06:42:00 PM,022XX W DEVON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,2412,24.0,50.0,2.0,26,1160266.0,1942454.0,2005,02/28/2018 03:56:25 PM,41.997800495999996,-87.68579364799999,"(41.997800496, -87.685793648)"
4585759,HM177271,02/12/2006 04:00:00 AM,0000X W HUBBARD ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,1176050.0,1903312.0,2006,02/28/2018 03:56:25 PM,41.890051565,-87.62891376,"(41.890051565, -87.62891376)"
7202389,HR585099,10/13/2009 09:00:02 AM,035XX W 55TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,822,8.0,14.0,63.0,08B,1153756.0,1867915.0,2009,02/28/2018 03:56:25 PM,41.793390915,-87.711728299,"(41.793390915, -87.711728299)"
10138235,HY326963,06/26/2015 09:30:00 AM,080XX S YATES BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,422,4.0,7.0,46.0,05,1193586.0,1852188.0,2015,02/10/2018 03:50:01 PM,41.74935177,-87.56619127299999,"(41.74935177, -87.566191273)"
1484658,G218857,04/17/2001 05:00:00 PM,035XX S GILES AV,0460,BATTERY,SIMPLE,CHA APARTMENT,False,False,211,2.0,,,08B,1178890.0,1881325.0,2001,08/17/2015 03:03:40 PM,41.829653429000004,-87.619155794,"(41.829653429, -87.619155794)"
1410362,G128738,03/05/2001 11:10:27 PM,0000X E 75 ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,623,6.0,,,06,1177728.0,1855238.0,2001,08/17/2015 03:03:40 PM,41.758094617,-87.624208625,"(41.758094617, -87.624208625)"
8255667,HT489543,09/09/2011 06:30:00 PM,017XX W FARWELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2424,24.0,49.0,1.0,05,1163321.0,1945664.0,2011,02/10/2018 03:50:01 PM,42.006544872,-87.67446454799999,"(42.006544872, -87.674464548)"
2256561,HH528447,07/22/2002 06:00:00 PM,024XX N KEDZIE BLVD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,STREET,False,False,1414,14.0,26.0,22.0,26,1154625.0,1916216.0,2002,02/28/2018 03:56:25 PM,41.925916973,-87.707250165,"(41.925916973, -87.707250165)"
8402916,HT635809,12/17/2011 03:30:00 AM,0000X N HOMAN BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1123,11.0,28.0,27.0,18,1153708.0,1900256.0,2011,02/10/2018 03:50:01 PM,41.882139587,-87.71104513,"(41.882139587, -87.71104513)"
2564227,HJ151278,01/20/2003 12:00:00 PM,068XX W BELMONT AVE,0890,THEFT,FROM BUILDING,DRUG STORE,False,False,2511,25.0,36.0,18.0,06,1130394.0,1920510.0,2003,02/28/2018 03:56:25 PM,41.938151196,-87.796189752,"(41.938151196, -87.796189752)"
11374957,JB342882,07/06/2018 12:00:00 AM,043XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1723,17.0,39.0,16.0,06,1150612.0,1928564.0,2018,07/13/2018 03:50:04 PM,41.959880319,-87.721672293,"(41.959880319, -87.721672293)"
2925416,HJ604864,09/03/2003 12:45:00 PM,013XX W FULTON ST,0810,THEFT,OVER $500,STREET,False,False,1212,12.0,27.0,28.0,06,1167689.0,1902000.0,2003,02/28/2018 03:56:25 PM,41.886635588000004,-87.65965674899999,"(41.886635588, -87.659656749)"
7037041,HR442423,07/22/2009 11:50:00 AM,015XX W ADDISON ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1923,19.0,44.0,6.0,26,1165216.0,1923980.0,2009,02/28/2018 03:56:25 PM,41.94700301,-87.66811212200001,"(41.94700301, -87.668112122)"
11783624,JC379900,08/05/2019 08:00:00 AM,055XX W ROSCOE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1633,16.0,36.0,15.0,06,1138874.0,1922058.0,2019,08/12/2019 04:17:08 PM,41.942249033,-87.764985737,"(41.942249033, -87.764985737)"
2770032,HJ413697,06/07/2003 03:00:00 AM,114XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2234,22.0,34.0,75.0,06,1171368.0,1829076.0,2003,02/10/2018 03:50:01 PM,41.686443803,-87.648280291,"(41.686443803, -87.648280291)"
8747158,HV371270,07/07/2012 03:25:00 PM,037XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1112,11.0,27.0,23.0,18,1151088.0,1905077.0,2012,02/10/2018 03:50:01 PM,41.895420644,-87.720539406,"(41.895420644, -87.720539406)"
3979055,HL340999,05/07/2005 01:00:00 AM,045XX S DRAKE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,821,8.0,14.0,58.0,06,1153497.0,1874400.0,2005,02/28/2018 03:56:25 PM,41.81119181,-87.712506279,"(41.81119181, -87.712506279)"
3752317,HL122529,01/06/2005 07:00:00 PM,069XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1632,16.0,38.0,17.0,06,1129543.0,1925823.0,2005,02/10/2018 03:50:01 PM,41.952745269,-87.799195739,"(41.952745269, -87.799195739)"
10346089,HY537051,11/01/2015 02:00:00 PM,007XX S FINANCIAL PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,123,1.0,2.0,32.0,11,1175104.0,1897037.0,2015,02/10/2018 03:50:01 PM,41.87285385,-87.63257602799999,"(41.87285385, -87.632576028)"
10088939,HY277730,05/28/2015 12:20:00 AM,016XX W JUNEWAY TER,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,True,2422,24.0,49.0,1.0,14,1163877.0,1951492.0,2015,02/10/2018 03:50:01 PM,42.022525252,-87.67225335299999,"(42.022525252, -87.672253353)"
4994549,HM607095,09/17/2006 02:00:00 AM,003XX W ERIE ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,1173693.0,1904712.0,2006,02/28/2018 03:56:25 PM,41.893946016,-87.637527948,"(41.893946016, -87.637527948)"
6362050,HP449437,07/12/2008 08:00:00 PM,070XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,812,8.0,23.0,64.0,05,1130523.0,1861925.0,2008,02/28/2018 03:56:25 PM,41.777382611,-87.797060459,"(41.777382611, -87.797060459)"
3267762,HK293844,04/10/2004 03:15:00 AM,033XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,913,9.0,12.0,30.0,07,1158229.0,1882443.0,2004,02/10/2018 03:50:01 PM,41.833167673,-87.694930315,"(41.833167673, -87.694930315)"
5301331,HN163916,02/06/2007 11:00:00 PM,043XX S HOMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,821,8.0,14.0,58.0,26,1154410.0,1875583.0,2007,02/28/2018 03:56:25 PM,41.814419973,-87.709125911,"(41.814419973, -87.709125911)"
10606182,HZ358010,07/21/2016 10:30:00 AM,046XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,925,9.0,11.0,61.0,08B,1172405.0,1874234.0,2016,02/10/2018 03:50:01 PM,41.810340527,-87.643157988,"(41.810340527, -87.643157988)"
6916230,HR320193,05/14/2009 10:15:00 AM,078XX S ESCANABA AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,True,False,421,4.0,7.0,43.0,26,1196884.0,1853529.0,2009,02/28/2018 03:56:25 PM,41.752950248000005,-87.554061838,"(41.752950248, -87.554061838)"
4730394,HM327098,05/03/2006 12:55:00 AM,046XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,1113,11.0,28.0,25.0,08B,1145363.0,1901055.0,2006,02/28/2018 03:56:25 PM,41.884494096,-87.741668016,"(41.884494096, -87.741668016)"
2367627,HH672454,09/24/2002 07:55:00 PM,105XX S INDIANA AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,512,5.0,9.0,49.0,06,1179447.0,1835102.0,2002,02/28/2018 03:56:25 PM,41.702799893000005,-87.61852156299999,"(41.702799893, -87.618521563)"
8084070,HT316760,05/27/2011 08:35:00 AM,065XX W BRYN MAWR AVE,2021,NARCOTICS,POSS: BARBITUATES,"SCHOOL, PUBLIC, BUILDING",True,False,1612,16.0,41.0,10.0,18,1131583.0,1936817.0,2011,02/10/2018 03:50:01 PM,41.98287878,-87.791440835,"(41.98287878, -87.791440835)"
1770665,G583378,09/29/2001 02:32:45 AM,001XX N KILPATRICK AV,0460,BATTERY,SIMPLE,STREET,False,False,1113,11.0,,,08B,1145000.0,1900110.0,2001,08/17/2015 03:03:40 PM,41.881907764,-87.743024886,"(41.881907764, -87.743024886)"
