ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10514358,HZ256298,05/07/2016 10:30:00 PM,048XX W CORTLAND ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2533,25.0,31.0,19.0,06,1143562.0,1912189.0,2016,02/10/2018 03:50:01 PM,41.915080933,-87.74800265100001,"(41.915080933, -87.748002651)"
5405635,HN245911,03/24/2007 03:25:00 AM,034XX N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1634,16.0,38.0,15.0,14,1140419.0,1922515.0,2007,02/28/2018 03:56:25 PM,41.943474835,-87.759295844,"(41.943474835, -87.759295844)"
8113016,HT347857,06/15/2011 01:25:00 AM,122XX S LOOMIS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,524,5.0,34.0,53.0,08B,1169215.0,1823620.0,2011,02/10/2018 03:50:01 PM,41.671518322,-87.65631899600001,"(41.671518322, -87.656318996)"
11185073,JA559195,12/12/2017 02:22:00 PM,055XX W WRIGHTWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2514,25.0,30.0,19.0,26,1138847.0,1916733.0,2017,02/10/2018 03:50:01 PM,41.927637168000004,-87.76521467200001,"(41.927637168, -87.765214672)"
5051285,HM657183,10/13/2006 08:45:00 AM,005XX N LAKE SHORE DR,0810,THEFT,OVER $500,STREET,False,False,1834,18.0,42.0,8.0,06,1179988.0,1904107.0,2006,02/28/2018 03:56:25 PM,41.892143456999996,-87.614427382,"(41.892143457, -87.614427382)"
9202580,HW347818,07/04/2013 12:20:00 PM,014XX S HOMAN AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1021,10.0,24.0,29.0,26,1153932.0,1892915.0,2013,02/10/2018 03:50:01 PM,41.861990637,-87.71041821799999,"(41.861990637, -87.710418218)"
6441961,HP523041,08/19/2008 05:30:00 PM,017XX W WEBSTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1432,14.0,32.0,22.0,06,1164299.0,1914678.0,2008,02/28/2018 03:56:25 PM,41.921497276,-87.67174659700001,"(41.921497276, -87.671746597)"
10269388,HY457006,10/10/2015 04:30:00 PM,021XX W LE MOYNE ST,0810,THEFT,OVER $500,STREET,False,False,1424,14.0,32.0,24.0,06,1161966.0,1909815.0,2015,02/10/2018 03:50:01 PM,41.908201931,-87.68045463899999,"(41.908201931, -87.680454639)"
5572213,HN379337,06/01/2007 10:09:09 PM,001XX S LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1522,15.0,29.0,25.0,18,1141025.0,1899066.0,2007,02/10/2018 03:50:01 PM,41.879116997,-87.75764693200001,"(41.879116997, -87.757646932)"
8639602,HV314145,06/01/2012 05:20:00 PM,039XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,POLICE FACILITY/VEH PARKING LOT,True,False,921,9.0,14.0,58.0,08B,1158335.0,1878579.0,2012,02/04/2016 06:33:39 AM,41.822562231,-87.694646782,"(41.822562231, -87.694646782)"
1505502,G249734,05/01/2001 03:00:00 PM,032XX S HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER,False,False,924,9.0,,,06,1171456.0,1883452.0,2001,08/17/2015 03:03:40 PM,41.835656461,-87.64636846,"(41.835656461, -87.64636846)"
6986470,HR391223,06/20/2009 09:30:00 PM,079XX S EVANS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,624,6.0,6.0,44.0,03,1182600.0,1852623.0,2009,02/10/2018 03:50:01 PM,41.750807191999996,-87.606434385,"(41.750807192, -87.606434385)"
3189690,HK198157,02/21/2004 05:00:00 PM,068XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,321,3.0,5.0,43.0,06,1186717.0,1859996.0,2004,02/28/2018 03:56:25 PM,41.770942948000005,-87.59111478700001,"(41.770942948, -87.591114787)"
10735837,HZ495625,10/30/2016 02:46:00 PM,006XX N KINGSBURY ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,False,False,1831,18.0,42.0,8.0,11,1172650.0,1904491.0,2016,02/10/2018 03:50:01 PM,41.893362725,-87.641365059,"(41.893362725, -87.641365059)"
10831673,JA133408,01/28/2017 02:00:00 PM,011XX S RICHMOND ST,0810,THEFT,OVER $500,RESIDENCE,False,True,1135,11.0,28.0,29.0,06,1156862.0,1895033.0,2017,02/14/2017 03:49:42 PM,41.867743811,-87.699605209,"(41.867743811, -87.699605209)"
9736247,HX386353,08/13/2014 04:30:00 PM,028XX E 77TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,421,4.0,7.0,43.0,06,1196103.0,1854444.0,2014,02/10/2018 03:50:01 PM,41.755480451,-87.55689357,"(41.755480451, -87.55689357)"
6984447,HR389768,06/22/2009 11:20:00 PM,083XX S BALTIMORE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,423,4.0,10.0,46.0,08B,1196973.0,1850098.0,2009,02/28/2018 03:56:25 PM,41.743533115,-87.55384959700001,"(41.743533115, -87.553849597)"
10434598,HZ172284,02/04/2016 10:00:00 AM,035XX N BOSWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1922,19.0,44.0,6.0,11,1165354.0,1923559.0,2016,02/10/2018 03:50:01 PM,41.945844825,-87.66761689299999,"(41.945844825, -87.667616893)"
2166421,HH419301,05/23/2002 05:00:00 PM,050XX W FERDINAND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1532,15.0,28.0,25.0,26,1142471.0,1902801.0,2002,02/28/2018 03:56:25 PM,41.889339555,-87.752244539,"(41.889339555, -87.752244539)"
4437701,HL734330,11/12/2005 06:00:00 PM,022XX W EASTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1911,19.0,47.0,4.0,14,1160406.0,1930834.0,2005,02/28/2018 03:56:25 PM,41.96591183,-87.685601891,"(41.96591183, -87.685601891)"
7337549,HS140244,01/27/2010 07:00:00 PM,047XX W SCHOOL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1731,17.0,30.0,15.0,08B,1144099.0,1921517.0,2010,02/10/2018 03:50:01 PM,41.940667809000004,-87.745794922,"(41.940667809, -87.745794922)"
2360708,HH665015,09/22/2002 03:00:00 AM,004XX W 70TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,732,7.0,6.0,68.0,07,1174650.0,1858515.0,2002,02/28/2018 03:56:25 PM,41.767156163,-87.63539168,"(41.767156163, -87.63539168)"
1463488,G188470,04/03/2001 12:25:00 PM,054XX N KENMORE AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,2023,20.0,,,26,1168310.0,1936238.0,2001,08/17/2015 03:03:40 PM,41.980572921,-87.656383531,"(41.980572921, -87.656383531)"
5656801,HN455407,07/09/2007 12:30:00 PM,060XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,713,7.0,16.0,67.0,14,1168359.0,1864786.0,2007,02/10/2018 03:50:01 PM,41.784502339,-87.658270344,"(41.784502339, -87.658270344)"
8751817,HV427187,08/11/2012 11:00:00 PM,010XX W ARGYLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2024,20.0,46.0,3.0,07,1168606.0,1933592.0,2012,02/04/2016 06:33:39 AM,41.973305801,-87.655371968,"(41.973305801, -87.655371968)"
3076230,HJ798694,12/04/2003 10:45:00 PM,029XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,2113,1.0,3.0,35.0,26,1176241.0,1885750.0,2003,02/28/2018 03:56:25 PM,41.841855999,-87.628741678,"(41.841855999, -87.628741678)"
6334572,HP423012,06/29/2008 10:30:00 AM,001XX N CENTRAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1523,15.0,29.0,25.0,26,1139023.0,1900559.0,2008,02/28/2018 03:56:25 PM,41.883250597,-87.76496172899999,"(41.883250597, -87.764961729)"
7784625,HS591975,10/15/2010 06:00:00 AM,047XX W OHIO ST,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,False,False,1111,11.0,28.0,25.0,05,1144581.0,1903566.0,2010,02/04/2016 06:33:39 AM,41.891399332,-87.744476381,"(41.891399332, -87.744476381)"
7661039,HS466305,08/16/2010 10:17:00 PM,052XX S BLACKSTONE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2131,2.0,4.0,41.0,26,1186800.0,1870814.0,2010,02/10/2018 03:50:01 PM,41.80062644,-87.59046793200001,"(41.80062644, -87.590467932)"
6638629,HP711859,12/01/2008 07:22:00 PM,085XX S MACKINAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,True,False,424,4.0,10.0,46.0,18,1199951.0,1849035.0,2008,02/28/2018 03:56:25 PM,41.740541626,-87.542974038,"(41.740541626, -87.542974038)"
8812290,HV485298,09/20/2012 12:00:00 AM,0000X S KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1113,11.0,28.0,26.0,07,1147063.0,1899527.0,2012,02/10/2018 03:50:01 PM,41.880268755,-87.735464417,"(41.880268755, -87.735464417)"
10988962,JA315798,06/16/2017 10:00:00 AM,038XX W HIRSCH ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,2535,25.0,30.0,23.0,06,1150328.0,1909039.0,2017,02/10/2018 03:50:01 PM,41.906307629000004,-87.723227237,"(41.906307629, -87.723227237)"
2627835,HJ233052,03/12/2003 11:00:00 AM,003XX S WACKER DR,0820,THEFT,$500 AND UNDER,STREET,False,False,111,1.0,2.0,32.0,06,1173916.0,1898816.0,2003,02/28/2018 03:56:25 PM,41.877762073,-87.63688469,"(41.877762073, -87.63688469)"
6539025,HP605566,10/02/2008 04:15:00 PM,032XX N HALSTED ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,2332,19.0,44.0,6.0,06,1170355.0,1921706.0,2008,02/10/2018 03:50:01 PM,41.940652065,-87.64928942200001,"(41.940652065, -87.649289422)"
1787396,G610351,10/11/2001 02:00:00 AM,0000X E HUBBARD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1834,18.0,,,06,1176315.0,1903279.0,2001,08/17/2015 03:03:40 PM,41.889955037,-87.627941568,"(41.889955037, -87.627941568)"
2228417,HH493143,07/07/2002 11:45:00 AM,064XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,725,7.0,15.0,67.0,05,1165445.0,1862051.0,2002,02/28/2018 03:56:25 PM,41.777059431,-87.669031727,"(41.777059431, -87.669031727)"
10987368,JA313966,06/19/2017 11:00:00 AM,016XX N MOBILE AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,False,False,2513,25.0,29.0,25.0,26,1133951.0,1910163.0,2017,02/10/2018 03:50:01 PM,41.909695904,-87.78336068200001,"(41.909695904, -87.783360682)"
3647698,HK740405,11/09/2004 12:40:49 PM,110XX S VERNON AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,False,513,5.0,9.0,49.0,04B,1181204.0,1831866.0,2004,02/28/2018 03:56:25 PM,41.693879672,-87.61218712899999,"(41.693879672, -87.612187129)"
4821401,HM431985,06/23/2006 09:57:38 AM,072XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,732,7.0,17.0,68.0,08B,1173000.0,1856957.0,2006,02/28/2018 03:56:25 PM,41.762917405,-87.641485525,"(41.762917405, -87.641485525)"
10216283,HY402845,08/30/2015 12:45:00 AM,050XX S WASHINGTON PARK CT,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,223,2.0,3.0,38.0,26,1180109.0,1871507.0,2015,02/10/2018 03:50:01 PM,41.802684153,-87.61498448200001,"(41.802684153, -87.614984482)"
10251684,HY439315,09/26/2015 03:54:00 PM,070XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,735,7.0,17.0,67.0,06,1166897.0,1858031.0,2015,02/10/2018 03:50:01 PM,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
3380145,HK432118,02/04/2003 12:00:00 PM,074XX S EGGLESTON AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,732,7.0,17.0,69.0,06,1174583.0,1855568.0,2003,02/28/2018 03:56:25 PM,41.759070738,-87.635724865,"(41.759070738, -87.635724865)"
2239991,HH494311,07/07/2002 11:00:31 PM,075XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,624,6.0,6.0,69.0,18,1182866.0,1855292.0,2002,02/28/2018 03:56:25 PM,41.758125035,-87.605376887,"(41.758125035, -87.605376887)"
2098919,HH330141,04/25/2002 01:20:00 PM,031XX W 38TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,True,False,913,9.0,12.0,58.0,26,1155998.0,1878914.0,2002,02/28/2018 03:56:25 PM,41.823528865,-87.70321129700001,"(41.823528865, -87.703211297)"
1757224,G571370,09/23/2001 03:45:00 PM,010XX W NORTH AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1811,18.0,,,06,1169387.0,1910873.0,2001,08/17/2015 03:03:40 PM,41.910946912,-87.65316296600001,"(41.910946912, -87.653162966)"
10522420,HZ263876,05/14/2016 04:11:00 AM,015XX W MONTROSE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1912,19.0,47.0,6.0,08B,1164967.0,1929297.0,2016,02/10/2018 03:50:01 PM,41.961598398,-87.668875843,"(41.961598398, -87.668875843)"
7495578,HS265679,04/19/2010 04:10:00 PM,036XX S WABASH AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,211,2.0,3.0,35.0,08B,1177328.0,1880737.0,2010,02/10/2018 03:50:01 PM,41.828075399999996,-87.624904486,"(41.8280754, -87.624904486)"
11499656,JB505912,11/06/2018 01:50:00 PM,031XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,RESIDENTIAL YARD (FRONT/BACK),True,False,1124,11.0,28.0,27.0,18,1155621.0,1899371.0,2018,11/13/2018 04:24:27 PM,41.87967278,-87.704044395,"(41.87967278, -87.704044395)"
2911050,HJ580352,08/22/2003 04:00:00 AM,017XX W 48TH ST,0620,BURGLARY,UNLAWFUL ENTRY,BAR OR TAVERN,False,False,931,9.0,20.0,61.0,05,1165736.0,1872875.0,2003,02/10/2018 03:50:01 PM,41.80675564,-87.667657675,"(41.80675564, -87.667657675)"
6981508,HR385566,06/20/2009 03:55:00 PM,0000X N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1212,12.0,27.0,28.0,06,1171049.0,1900319.0,2009,02/28/2018 03:56:25 PM,41.881949766,-87.64736739700001,"(41.881949766, -87.647367397)"
7304699,HS108418,01/06/2010 08:30:00 PM,057XX W MADISON ST,0460,BATTERY,SIMPLE,POLICE FACILITY/VEH PARKING LOT,False,False,1513,15.0,29.0,25.0,08B,1138058.0,1899436.0,2010,02/10/2018 03:50:01 PM,41.880186421,-87.76853246299999,"(41.880186421, -87.768532463)"
3296704,HK328132,04/27/2004 01:00:00 PM,065XX S CHAMPLAIN AVE,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",False,False,321,3.0,20.0,42.0,24,1181693.0,1861749.0,2004,02/28/2018 03:56:25 PM,41.77587085,-87.60947661899999,"(41.77587085, -87.609476619)"
10817824,JA118270,01/16/2017 05:00:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3.0,20.0,69.0,08B,1180044.0,1861796.0,2017,02/10/2018 03:50:01 PM,41.776037752,-87.615520212,"(41.776037752, -87.615520212)"
9579926,HX229431,04/19/2014 11:20:00 AM,024XX E 74TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,43.0,08B,1194170.0,1856028.0,2014,02/04/2016 06:33:39 AM,41.759874722,-87.563925466,"(41.759874722, -87.563925466)"
1894158,G726440,12/04/2001 06:33:00 AM,062XX S CALUMET AV,2027,NARCOTICS,POSS: CRACK,CHA APARTMENT,True,False,311,3.0,,,18,1179606.0,1863759.0,2001,08/17/2015 03:03:40 PM,41.781434441,-87.617065931,"(41.781434441, -87.617065931)"
2748080,HJ386734,05/24/2003 02:00:00 AM,115XX S CARPENTER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,524,5.0,34.0,53.0,05,1171393.0,1828324.0,2003,02/28/2018 03:56:25 PM,41.684379647,-87.64821066399999,"(41.684379647, -87.648210664)"
2037909,HH252243,03/19/2002 12:00:00 PM,050XX W FLETCHER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521,25.0,,,14,1142229.0,1920474.0,2002,02/10/2018 03:50:01 PM,41.937840681,-87.752693886,"(41.937840681, -87.752693886)"
10259880,HY446963,10/02/2015 03:20:00 PM,042XX W FILLMORE ST,0560,ASSAULT,SIMPLE,STREET,False,True,1132,11.0,24.0,29.0,08A,1148276.0,1895031.0,2015,02/10/2018 03:50:01 PM,41.867907932,-87.731126198,"(41.867907932, -87.731126198)"
4184436,HL517729,07/22/2005 09:22:00 PM,016XX N HARLEM AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,True,False,2513,25.0,36.0,25.0,06,1127853.0,1909983.0,2005,02/28/2018 03:56:25 PM,41.909307068000004,-87.80576669,"(41.909307068, -87.80576669)"
11632731,JC197342,03/24/2019 12:34:00 AM,051XX S DAMEN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,932,9.0,16.0,61.0,15,1163888.0,1870669.0,2019,03/31/2019 04:15:59 PM,41.800741188,-87.674497571,"(41.800741188, -87.674497571)"
7746175,HS553865,10/04/2010 11:00:00 AM,023XX W FULLERTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1432,14.0,32.0,22.0,26,1160371.0,1915895.0,2010,02/10/2018 03:50:01 PM,41.924919059000004,-87.686145313,"(41.924919059, -87.686145313)"
11352750,JB313304,06/19/2018 09:38:00 AM,048XX W KINZIE ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,False,1532,15.0,28.0,25.0,03,1143919.0,1902286.0,2018,06/26/2018 03:54:59 PM,41.887899303000005,-87.74693974899999,"(41.887899303, -87.746939749)"
3157295,HK152573,01/29/2004 11:45:00 AM,023XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL/DENTAL OFFICE,False,False,1812,18.0,43.0,7.0,14,1170775.0,1915947.0,2004,02/28/2018 03:56:25 PM,41.92483991,-87.647915001,"(41.92483991, -87.647915001)"
11105087,JA453823,09/30/2017 09:00:00 PM,013XX W BYRON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1923,19.0,47.0,6.0,05,1166815.0,1926018.0,2017,02/10/2018 03:50:01 PM,41.952561167,-87.662176011,"(41.952561167, -87.662176011)"
4896745,HM503833,07/27/2006 11:40:00 PM,025XX S KEDZIE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1024,10.0,12.0,30.0,24,1155429.0,1887055.0,2006,02/28/2018 03:56:25 PM,41.845880198,-87.705080327,"(41.845880198, -87.705080327)"
6734501,HR152033,02/03/2009 03:00:00 PM,0000X S CICERO AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1113,11.0,28.0,25.0,18,1144394.0,1899473.0,2009,02/04/2016 06:33:39 AM,41.880171176,-87.74526616200001,"(41.880171176, -87.745266162)"
9758733,HX408388,08/30/2014 09:00:00 AM,009XX E 79TH ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,False,False,624,6.0,8.0,69.0,06,1183767.0,1852820.0,2014,02/10/2018 03:50:01 PM,41.751320645999996,-87.602151846,"(41.751320646, -87.602151846)"
10723839,HZ481680,10/20/2016 07:00:00 AM,006XX E 40TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,214,2.0,4.0,38.0,08B,1181074.0,1878354.0,2016,02/10/2018 03:50:01 PM,41.821450684,-87.611234439,"(41.821450684, -87.611234439)"
11836784,JC443442,09/22/2019 12:30:00 AM,032XX S KARLOV AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1031,10.0,22.0,30.0,04B,1149563.0,1882752.0,2019,09/29/2019 03:59:00 PM,41.834187940999996,-87.726719788,"(41.834187941, -87.726719788)"
7289688,HR706803,12/26/2009 07:20:00 PM,119XX S AVENUE O,0460,BATTERY,SIMPLE,SPORTS ARENA/STADIUM,False,False,433,4.0,10.0,55.0,08B,1200961.0,1826414.0,2009,02/28/2018 03:56:25 PM,41.678442193,-87.540037144,"(41.678442193, -87.540037144)"
8757522,HV432490,08/16/2012 02:05:00 AM,102XX S RHODES AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,511,5.0,9.0,49.0,03,1181717.0,1837210.0,2012,02/10/2018 03:50:01 PM,41.708532515,-87.61014463,"(41.708532515, -87.61014463)"
8655490,HV330648,06/11/2012 02:30:00 PM,086XX S KINGSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,423,4.0,7.0,46.0,05,1194662.0,1848126.0,2012,02/04/2016 06:33:39 AM,41.738178915,-87.56238181399999,"(41.738178915, -87.562381814)"
5159541,HM749781,11/30/2006 05:30:00 PM,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,False,1651,16.0,41.0,76.0,26,1100658.0,1934241.0,2006,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
10593816,HZ345228,07/11/2016 07:55:00 PM,002XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,15.0,29.0,25.0,08B,1138553.0,1901123.0,2016,02/10/2018 03:50:01 PM,41.884806815,-87.766673949,"(41.884806815, -87.766673949)"
1647217,G407309,07/12/2001 12:41:24 PM,048XX W POTOMAC AV,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2533,25.0,,,08A,1143664.0,1908167.0,2001,08/17/2015 03:03:40 PM,41.904042219000004,-87.747728793,"(41.904042219, -87.747728793)"
8362785,HT594867,11/18/2011 01:15:00 PM,082XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,631,6.0,6.0,44.0,08B,1180677.0,1850529.0,2011,02/04/2016 06:33:39 AM,41.745105386999995,-87.61354531,"(41.745105387, -87.61354531)"
8947368,HV619348,12/28/2012 11:00:00 AM,024XX W OGDEN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,1023,10.0,28.0,28.0,08A,1160441.0,1893908.0,2012,02/10/2018 03:50:01 PM,41.864583447,-87.686497178,"(41.864583447, -87.686497178)"
4454225,HL749024,11/21/2005 11:25:00 PM,047XX N BROADWAY,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,True,False,2311,19.0,46.0,3.0,17,1167451.0,1931984.0,2005,02/10/2018 03:50:01 PM,41.968918400999996,-87.659665643,"(41.968918401, -87.659665643)"
2139672,HH382503,05/18/2002 04:30:00 PM,019XX N MOZART ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,1421,14.0,35.0,22.0,26,1157115.0,1912738.0,2002,02/10/2018 03:50:01 PM,41.916322818000005,-87.698195265,"(41.916322818, -87.698195265)"
11184732,JA558775,12/21/2017 01:00:00 PM,067XX N TALMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2412,24.0,50.0,2.0,05,1157436.0,1944654.0,2017,05/04/2018 03:51:04 PM,42.003895633,-87.696143991,"(42.003895633, -87.696143991)"
5967087,HN763230,10/03/2007 12:00:00 AM,005XX W MADISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,111,1.0,42.0,28.0,11,1173039.0,1900311.0,2007,02/28/2018 03:56:25 PM,41.881883933000005,-87.640060441,"(41.881883933, -87.640060441)"
1999024,HH201678,02/02/2002 07:00:00 AM,004XX E RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,124,1.0,,,11,1179325.0,1901333.0,2002,02/28/2018 03:56:25 PM,41.884546689000004,-87.616947314,"(41.884546689, -87.616947314)"
7947090,HT178738,02/25/2011 10:00:00 AM,048XX S HOYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,915,9.0,12.0,61.0,05,1163175.0,1872628.0,2011,02/10/2018 03:50:01 PM,41.80613189,-87.677057531,"(41.80613189, -87.677057531)"
5208257,HM797021,12/27/2006 07:50:00 PM,001XX E 71ST ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,322,3.0,6.0,69.0,06,1178567.0,1857978.0,2006,02/10/2018 03:50:01 PM,41.76559446,-87.621050648,"(41.76559446, -87.621050648)"
7549471,HS352464,06/10/2010 11:15:00 AM,011XX N LOCKWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1524,15.0,37.0,25.0,05,1140816.0,1907094.0,2010,02/10/2018 03:50:01 PM,41.901150656999995,-87.758216781,"(41.901150657, -87.758216781)"
7296968,HS100131,01/01/2010 12:30:00 AM,077XX S SANGAMON ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,STREET,False,True,621,6.0,17.0,71.0,04B,1171316.0,1853537.0,2010,02/10/2018 03:50:01 PM,41.753569491,-87.647757556,"(41.753569491, -87.647757556)"
1702988,G501749,08/22/2001 08:00:00 PM,061XX S LANGLEY AV,0460,BATTERY,SIMPLE,RESIDENCE,False,True,313,3.0,,,08B,1181989.0,1864500.0,2001,08/17/2015 03:03:40 PM,41.78341301,-87.60830649100001,"(41.78341301, -87.608306491)"
2814098,HJ466708,07/01/2003 10:06:00 PM,071XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,323,3.0,6.0,69.0,26,1180149.0,1857867.0,2003,02/28/2018 03:56:25 PM,41.765253769,-87.615255549,"(41.765253769, -87.615255549)"
2824600,HJ455858,06/26/2003 06:16:00 PM,114XX S HALSTED ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,True,False,2234,22.0,34.0,75.0,18,1173032.0,1829043.0,2003,02/28/2018 03:56:25 PM,41.686316773,-87.642189656,"(41.686316773, -87.642189656)"
1770428,G583403,09/29/2001 02:56:00 AM,045XX W WASHINGTON BL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1113,11.0,,,14,1146113.0,1900070.0,2001,08/17/2015 03:03:40 PM,41.881776918,-87.73893894,"(41.881776918, -87.73893894)"
